word,gender,religion,race,age,economic
harnessing,-0.003,-0.0247,-0.0963,0.0086,-0.0324
parasites,-0.0324,-0.0145,0.0234,-0.0175,0.0743
propositions,0.0282,-0.0635,0.0776,0.0171,-0.0331
conformity,0.0071,-0.0832,0.0668,0.0302,0.0791
stains,0.0018,-0.0018,0.0289,0.0537,0.0202
afoot,0.0069,-0.027,-0.0243,0.028,-0.0372
restores,-0.0276,-0.0385,-0.0004,0.0076,0.0274
stroked,-0.0206,0.0032,-0.0034,-0.1176,-0.0888
evaporate,-0.0315,-0.014,0.0191,0.0309,0.0327
brighten,0.0662,-0.0514,-0.0207,0.0065,0.065
stead,-0.0543,-0.0393,0.0148,-0.0399,0.0251
lessened,0.0112,-0.0292,0.0345,0.0301,0.0338
alas,-0.0114,-0.0928,-0.0251,0.0227,0.0225
invasions,-0.0099,0.0186,0.0155,-0.0062,-0.0249
bordered,-0.017,-0.0509,0.0078,0.0455,-0.0426
chairing,0.0409,0.0253,0.0417,0.0665,-0.0585
marveled,-0.0448,-0.0324,-0.0253,0.0199,-0.0926
conveying,0.006,-0.0259,-0.027,0.0139,0.0009
unknowns,-0.0311,-0.0714,0.0203,0.0011,0.0152
anxieties,0.0325,-0.0135,0.0207,0.0264,0.0406
workhorse,-0.1022,-0.1314,-0.0043,-0.0641,-0.0915
sugars,0.0305,0.0314,0.0794,-0.0512,-0.0393
incest,0.098,-0.0343,-0.0035,0.0238,0.1178
freighter,0.033,-0.0323,0.0032,0.0217,0.0338
onetime,-0.1482,-0.0488,-0.0307,0.0598,-0.0199
eyewitnesses,-0.0448,0.0571,-0.0045,-0.0403,0.0799
slant,-0.0355,-0.1139,0.0172,-0.0246,-0.0218
ninety,-0.0273,0.0294,0.0608,-0.0334,0.0649
swells,-0.0008,-0.0265,-0.0081,-0.0233,-0.0305
conundrum,-0.0476,-0.0633,0.0019,-0.0326,0.026
evading,-0.0969,0.0054,-0.0013,-0.0306,0.0032
tremor,0.0412,-0.005,0.0603,-0.0187,0.0433
dogfighting,-0.0524,0.019,-0.0807,-0.0197,0.0634
spambots,0.0399,0.0247,0.0224,-0.0136,-0.0196
mute,-0.0152,0.0365,0.0104,-0.0334,0.1125
debatable,-0.0723,-0.1017,-0.0096,-0.0115,-0.0064
reverted,-0.0607,-0.0829,0.0393,0.0097,0.0763
pc,0.0006,0.0486,0.1107,-0.007,0.031
tarnish,-0.0893,0.0036,-0.0393,0.0247,0.0411
monetize,-0.0184,-0.0094,-0.0369,-0.0013,0.0117
smelling,-0.0025,0.004,0.0655,0.0579,-0.1168
stances,-0.0372,-0.03,0.0289,-0.0025,0.0169
allowable,-0.0375,0.0221,0.0881,0.0314,-0.0169
composting,0.0673,-0.0148,0.0061,0.0597,0.0289
clapped,-0.0226,-0.0238,0.0219,0.0102,-0.0189
firehouse,0.0185,-0.0335,-0.0261,0.0468,-0.0188
dwellers,0.0182,-0.0361,-0.0447,-0.009,0.0482
binds,-0.037,-0.0297,0.0336,0.0031,-0.0295
elitist,-0.0297,-0.0538,-0.0054,0.0396,-0.0569
liberating,0.0487,-0.0759,-0.036,0.0258,-0.0028
comet,0.0334,-0.0271,0.0503,0.0052,-0.0278
tweeting,0.055,0.0509,-0.0882,-0.0707,-0.0536
cheeky,-0.0078,0.0033,0.0451,-0.0566,-0.1187
standardize,0.0092,-0.0372,0.0563,0.0455,0.0378
shopkeepers,-0.0078,0.1533,0.0051,-0.0086,0.1315
falsified,-0.0024,-0.0196,0.0527,0.0095,0.1038
sorority,0.2106,-0.0035,-0.045,0.0312,0.0397
proportionate,0.0196,0.0315,0.096,-0.0263,-0.0348
atheist,-0.0403,-0.1177,0.0524,0.0442,0.1105
waiving,-0.0607,0.0119,0.0018,-0.011,0.0914
reiterates,-0.0012,0.0011,0.0248,-0.0176,0.0177
continuum,0.0467,-0.1014,-0.0135,0.0494,0.042
predicated,-0.058,-0.0972,0.0232,0.0219,0.0798
oft,-0.0903,-0.0591,-0.0207,0.0068,0.0111
distinctions,-0.0098,-0.0293,0.0512,0.0143,-0.0435
hating,-0.0288,-0.0774,0.0219,-0.0071,0.0477
counseled,-0.0009,-0.0052,-0.0296,0.0397,0.0398
hardwood,-0.0155,-0.0682,0.0104,0.0148,-0.1229
emigrated,-0.0566,-0.0314,0.0765,0.0142,0.1448
payer,0.0354,0.0297,0.0269,0.0704,0.0378
lighthouse,0.0278,-0.0122,0.0328,0.059,-0.0173
parted,-0.0481,-0.0844,0.0225,-0.0128,-0.0295
curry,0.0091,0.1126,0.0722,0.0425,-0.0748
ladders,-0.055,-0.013,0.0189,-0.0241,-0.0055
eavesdropping,0.0345,0.073,-0.0151,0.0161,-0.0802
industrialization,-0.0186,-0.089,-0.0,0.0009,0.0848
diligence,-0.0358,-0.0703,-0.0398,-0.0163,-0.0404
reprise,-0.0252,-0.1087,0.0057,-0.0295,-0.0435
snared,-0.0969,-0.0269,0.0252,-0.0927,-0.0774
melancholy,-0.0012,-0.1125,-0.0215,0.0158,-0.0321
backseat,0.0074,-0.0105,0.0085,-0.0851,-0.0353
designating,-0.0274,0.0214,-0.0218,0.037,-0.0291
sow,0.0059,0.0256,-0.0176,0.059,0.094
peering,0.0068,0.0344,-0.0042,0.0503,-0.0405
mindless,-0.043,-0.0418,-0.0014,-0.0162,0.0548
workstation,0.0805,0.0617,0.0405,0.0042,-0.0096
undeniably,-0.0063,-0.0923,-0.0166,0.0258,-0.0413
chopping,-0.0359,0.0203,0.0361,-0.0133,0.0035
combustion,-0.034,-0.0007,0.0607,0.0227,0.0194
minimizes,-0.022,0.006,0.0676,0.0293,-0.0284
plying,-0.1007,-0.0836,0.0185,-0.0432,0.0269
debtors,0.0191,-0.0007,0.0005,-0.007,0.1305
inquiring,-0.0292,-0.0069,-0.0041,0.02,-0.0056
cliffs,-0.0267,-0.0378,0.0814,-0.0303,-0.0599
implored,-0.0651,-0.0149,-0.1276,0.0926,0.0256
externally,0.0558,0.0809,0.0401,0.038,0.004
congratulating,-0.055,-0.0126,0.0047,0.0291,-0.0703
outbursts,-0.0679,0.0438,-0.0333,0.0379,-0.0087
bulb,0.0413,0.0661,-0.0089,-0.0067,0.033
pelted,-0.0583,0.0026,0.0651,-0.0069,0.0017
spinal,-0.0141,-0.0371,-0.0087,-0.018,0.0459
biopsy,0.0583,0.0257,0.0483,0.0017,0.0456
bystander,-0.0875,0.106,0.0565,-0.0386,0.0921
accretive,0.0662,-0.0088,0.0259,0.0199,-0.053
macho,-0.1241,-0.0262,0.0461,-0.0152,-0.0645
herald,0.0179,-0.1072,-0.0043,-0.0109,-0.0493
yeast,-0.0138,-0.0253,0.0822,-0.0324,-0.0286
ingenious,-0.0381,-0.0791,-0.0091,0.0426,-0.036
feces,0.0155,0.0396,0.0182,0.0232,0.1024
recurrent,0.0156,0.0201,0.0482,0.0459,0.051
sands,-0.0321,0.0277,-0.0022,-0.0632,-0.0848
agribusiness,-0.0111,-0.0522,0.002,-0.0179,0.0088
scaring,-0.0313,0.0311,-0.0124,0.0122,0.1044
uncovering,-0.0132,-0.023,-0.0461,-0.0086,-0.0437
skulls,-0.0024,0.0093,0.0024,-0.0313,0.006
crumpled,-0.0301,-0.0518,0.061,0.0113,0.0575
confluence,0.0344,-0.0778,-0.0393,0.0344,-0.0389
ledger,-0.0239,-0.0913,0.0159,0.0488,-0.016
spooky,0.0277,-0.0631,-0.0179,0.0235,-0.0666
disregarded,0.0037,0.0007,0.0391,0.0012,0.1564
frontcourt,0.0289,-0.0021,0.0091,-0.0355,-0.0056
cull,-0.0265,0.006,0.0154,-0.0191,0.0875
resin,0.0464,0.0329,0.0277,-0.0452,-0.0484
morphine,0.0469,-0.0388,0.0793,-0.0233,0.0551
rework,-0.0133,-0.0525,-0.0154,0.0389,0.0578
preeminent,-0.0692,-0.0147,-0.0354,-0.011,-0.1342
drawers,0.0533,0.0427,0.01,0.039,-0.0058
leery,0.0032,-0.0669,-0.0093,0.0239,-0.0243
baffling,-0.0236,-0.0916,-0.0083,0.0446,0.0276
lambasted,-0.0561,-0.0051,-0.0301,0.0515,0.0847
offing,-0.0209,-0.0493,0.0168,-0.0281,-0.0543
wrinkle,0.0586,0.0087,-0.0099,0.0173,-0.0884
interdisciplinary,0.0482,-0.0546,-0.0239,0.0353,-0.0495
asparagus,0.0413,0.0056,0.099,0.0102,-0.0194
obstruct,-0.0429,0.0379,0.0374,0.0209,0.0406
relics,-0.0491,-0.1072,0.0136,0.0989,0.0076
kiwi,0.0275,0.0085,0.091,-0.0488,-0.0257
centennial,0.0104,-0.1384,-0.019,0.101,-0.0758
shielding,-0.0079,0.0003,0.0269,0.0332,-0.0052
lashes,0.0403,0.161,-0.0072,-0.0315,-0.0026
muck,-0.0452,-0.0696,-0.0171,0.0245,0.0746
deepwater,0.004,-0.0028,-0.0256,-0.0346,-0.0557
undoing,-0.056,-0.1303,-0.0338,0.0078,0.0358
inserts,0.0405,0.0045,-0.0314,-0.0122,-0.0418
enamored,-0.0364,-0.1134,0.0242,0.0253,-0.1132
nip,0.022,-0.0025,-0.0163,0.013,-0.0918
soot,0.0518,0.0049,0.0239,0.0586,0.0703
championing,0.0052,-0.084,-0.0754,0.0083,0.0328
welterweight,-0.0791,0.0259,0.07,-0.0719,0.0584
solicitations,0.0049,0.0271,0.0163,0.0198,0.077
journeyman,-0.2277,-0.1214,0.0781,-0.1206,0.1273
sensitivities,0.0397,0.1423,0.0555,0.0047,-0.0806
settler,-0.0097,0.1038,0.0149,-0.0248,0.0199
rationalization,-0.009,-0.1089,0.0542,0.0249,0.0435
panned,-0.02,-0.0218,0.0407,-0.0185,0.0569
stoke,-0.0388,-0.0519,0.0058,0.0025,-0.0088
padding,0.0103,-0.0035,-0.0169,-0.019,-0.0624
unfazed,-0.0452,0.0185,0.0736,-0.0464,-0.0271
toughen,-0.016,-0.0395,0.0351,-0.0229,-0.02
straighten,-0.0475,-0.0288,-0.0529,0.0347,0.1139
incidental,-0.0649,-0.0076,0.0407,0.0083,-0.0246
willful,0.0356,0.039,0.0208,0.0002,0.0481
pudding,0.0104,-0.0586,0.0787,-0.0091,0.0002
gutter,0.0014,-0.0608,-0.0327,0.0377,0.0687
freaking,0.0553,-0.0111,0.0037,-0.0684,0.071
embed,0.0312,0.0983,-0.0351,-0.0132,-0.0397
hideout,-0.0938,0.1244,0.0166,-0.012,-0.1018
unnatural,-0.0196,-0.038,0.0137,0.015,-0.0119
impart,-0.0711,-0.0064,-0.0624,0.0071,-0.0039
commensurate,-0.0457,0.0281,0.0209,-0.0033,-0.0685
dishwasher,0.0651,0.0006,0.0523,0.0077,0.0508
conscientious,-0.0357,-0.0481,0.0483,-0.0106,-0.0471
expertly,-0.0348,-0.0347,0.0191,-0.0757,-0.1355
compass,-0.0603,-0.0285,-0.0412,-0.0449,0.0249
saloon,-0.0473,-0.0733,0.0309,0.0435,-0.105
vividly,-0.0345,-0.0737,-0.0198,0.0312,-0.0716
vile,0.0102,-0.0169,0.0358,0.0689,0.0168
wills,-0.0231,0.0235,-0.0018,0.052,0.0394
fountains,0.002,-0.0336,-0.0466,0.009,-0.1305
politicized,0.0212,-0.0032,-0.0277,0.0198,0.0963
salespeople,0.0311,0.0549,0.0142,-0.0001,-0.0032
multiples,0.1001,-0.0337,0.0487,0.0103,-0.0157
bundling,-0.0091,-0.0769,0.0241,-0.0341,-0.0109
elapsed,-0.0391,0.0033,0.0238,-0.0085,-0.0003
swimsuit,0.1875,0.0651,0.0034,0.001,-0.0971
preposterous,-0.0333,-0.0465,0.0167,0.0294,0.0208
conveys,0.0587,-0.0118,-0.0144,0.025,-0.0553
rehabilitating,-0.0417,-0.1055,-0.0458,0.0153,0.1239
crosswalk,0.0879,0.0186,0.0084,-0.0444,0.0394
wade,-0.0045,-0.0108,-0.0409,0.0228,0.0562
neon,-0.0054,-0.0309,0.0162,0.0137,-0.0668
harmonious,-0.0261,-0.1005,0.0719,0.0135,-0.1377
trashed,-0.0339,-0.0528,0.0179,0.0002,0.0263
moods,0.0468,0.0132,-0.0159,0.0268,-0.0079
fad,0.06,-0.0504,-0.036,-0.0233,0.0104
searchable,0.038,0.0637,-0.0032,0.0388,-0.0861
confesses,0.0431,-0.0386,-0.0095,-0.0511,-0.0093
headliner,-0.0144,-0.0779,-0.0033,-0.0417,-0.0602
inefficiency,-0.0759,-0.0181,-0.0225,-0.0143,0.1154
franchising,0.0033,0.003,-0.0343,-0.0056,0.0138
syringe,0.0621,0.0476,0.0024,-0.0187,0.0284
clampdown,-0.0562,0.0641,-0.0281,-0.0132,0.0173
refurbish,-0.0406,-0.0416,-0.0174,0.0555,0.0435
masterminded,-0.1374,0.0088,0.0391,-0.0249,-0.0569
depletion,-0.0576,-0.018,0.039,-0.0538,0.0077
amassing,-0.0687,-0.0134,-0.0026,-0.0316,-0.0546
recuperating,-0.0217,0.0195,0.0033,0.0146,-0.0439
elicited,0.0149,-0.001,0.0081,0.0037,-0.0197
transformer,0.013,0.0379,-0.0323,-0.0084,0.0334
eagerness,-0.0764,-0.0471,-0.0102,-0.0318,-0.0557
detract,0.0165,-0.0684,0.0454,0.0027,-0.0619
biopic,-0.0731,-0.0665,-0.0231,0.0147,0.0133
conservatively,-0.0068,0.0449,0.0362,-0.0094,-0.0737
candor,-0.0084,-0.058,-0.0393,0.0537,-0.0491
ventilator,0.009,0.0186,0.0189,-0.0276,0.0944
prioritized,-0.0185,-0.014,0.0534,-0.0072,0.0521
roamed,-0.0842,-0.0473,-0.0397,-0.0314,-0.0316
governorship,-0.0185,0.0169,-0.0001,0.034,0.0291
equilibrium,0.005,-0.061,0.0347,0.0088,0.0185
chastised,-0.044,0.0269,-0.0362,0.0634,0.0243
lick,-0.0214,-0.0913,-0.0437,-0.0323,-0.0234
fifths,-0.0437,-0.0523,0.0128,0.0127,0.0175
dictating,0.0036,0.0564,0.0002,-0.0091,-0.0647
correlated,0.016,0.0002,0.0763,0.0169,0.0073
martyrdom,-0.0476,0.1297,0.0163,0.0199,0.0395
reais,0.0367,-0.028,-0.0169,-0.0133,0.0355
coyote,0.0305,0.1089,0.0237,0.0068,-0.0122
saturation,0.0327,-0.0792,0.0507,-0.026,-0.0128
encoding,-0.0392,0.0268,0.0192,-0.0396,0.0073
tabbed,-0.0313,-0.0498,-0.0052,-0.0389,-0.0637
china,0.1291,-0.0081,0.0613,0.0861,-0.1008
tinged,-0.0247,-0.1116,0.0291,-0.0002,-0.1055
upping,0.0073,-0.008,0.0181,-0.0522,-0.0275
firewood,0.0085,-0.0003,-0.025,0.0169,0.1489
underperformed,-0.0305,-0.0585,0.0628,-0.038,0.0834
accrue,-0.0245,0.0137,-0.0092,-0.0127,0.015
curricula,0.0363,0.0125,-0.0275,0.0422,0.0587
disseminated,0.0098,0.0412,0.0339,-0.0096,0.0241
disrepair,0.0008,-0.0616,-0.0344,0.097,0.108
mineralized,0.0423,-0.058,0.0696,-0.0515,-0.009
foreman,-0.162,-0.0434,0.022,0.0256,0.0737
pointedly,-0.0437,0.0405,0.0117,0.0324,-0.0816
subversive,-0.0423,-0.0384,-0.0121,0.0159,0.0264
drugged,0.0173,0.0397,0.0211,-0.0643,0.0317
wheelers,-0.0728,-0.0215,0.0391,-0.0322,0.006
heaters,-0.0226,-0.0023,0.0121,-0.0087,0.0545
digits,0.0206,0.0171,-0.0096,-0.0296,0.0115
meanings,0.0737,-0.0311,-0.0146,0.0118,-0.0145
lakhs,0.0053,0.0762,0.014,-0.0234,0.0716
diaspora,0.0422,-0.0023,-0.0527,-0.0082,0.0767
marsh,-0.0094,0.0383,0.0274,0.0438,-0.0214
delisting,0.0526,0.0101,0.0501,-0.0498,0.0727
comp,0.011,0.0052,0.0392,-0.1015,0.0322
whiff,-0.0167,-0.0534,0.0059,0.0508,-0.1143
campsite,-0.0061,-0.0212,0.0567,-0.0153,0.048
emailing,0.0969,-0.0132,0.0465,0.0164,0.0181
sedans,0.0114,-0.0086,0.0474,0.0421,-0.0938
reschedule,0.0135,0.0357,0.0065,-0.0104,0.0542
briefcase,-0.0474,0.0362,0.0411,-0.0095,-0.0664
islanders,-0.0082,-0.0491,0.0115,0.0108,0.117
onscreen,0.0549,0.0254,0.0088,-0.0195,-0.0275
penciled,-0.0738,-0.0447,0.0579,-0.0717,-0.0187
antivirus,0.0458,0.0756,0.052,-0.0169,0.0332
knockouts,-0.0435,0.0338,0.0544,-0.0543,0.022
oversupply,0.0338,0.0273,0.0515,0.0259,0.0298
reciprocal,-0.0073,-0.0103,0.0654,0.01,-0.0364
congregate,-0.0463,0.0006,0.0041,-0.0037,0.0219
calmer,-0.0261,0.0397,0.0343,0.0081,-0.0682
hourlong,0.0019,0.0483,-0.0232,0.0408,-0.0914
protector,-0.0637,-0.0221,-0.0136,0.0012,0.0178
vents,0.0219,0.0797,0.034,0.0128,-0.0282
reinforcement,-0.0647,-0.015,-0.025,-0.0309,-0.0253
steers,-0.0551,-0.034,-0.0082,-0.0591,0.0423
officiated,-0.0706,-0.0384,0.0324,0.0612,-0.0569
housemates,0.0874,0.0544,0.0166,-0.0911,0.0176
platter,-0.0313,0.0219,0.0763,-0.0064,-0.0963
whitewash,-0.0345,-0.1132,0.0609,-0.0223,0.0124
para,-0.005,-0.052,0.0438,-0.0838,0.0688
retaliatory,-0.0214,0.0412,0.0101,-0.0206,0.018
opts,-0.0511,0.0053,0.0374,-0.0288,-0.0067
converging,-0.0011,-0.1361,-0.0215,-0.0215,-0.1101
housekeeping,0.1154,-0.0608,0.0536,0.0646,0.0014
hospitalizations,0.031,0.0239,0.035,-0.0014,0.0434
misinterpreted,0.0157,-0.0133,0.0222,0.0074,0.1114
haired,-0.0339,0.0064,0.0675,-0.0555,-0.016
liens,0.0448,0.0042,-0.0398,0.067,0.0411
railed,-0.0798,-0.0046,-0.0003,0.0783,-0.0042
sifting,0.001,-0.0291,-0.0278,0.0165,0.0238
lifeboat,0.0063,-0.0239,0.001,0.0611,0.0602
suitcases,0.0207,0.0727,0.0292,-0.0086,0.0182
smelter,0.0296,0.0559,0.045,-0.0241,0.095
accords,-0.0358,-0.0373,0.025,-0.0212,0.0556
catheter,0.0751,0.0045,-0.0254,0.0172,0.0579
worsens,0.0122,0.063,0.0247,0.0188,0.1682
allotments,-0.013,0.0334,0.033,0.0553,0.0715
tempt,-0.0414,-0.0652,0.0522,0.0436,-0.0718
transatlantic,0.0492,-0.0457,0.0798,0.035,-0.0568
seductive,0.149,-0.035,-0.0046,0.0622,-0.2131
seventeen,-0.0184,-0.0123,0.0302,-0.1154,0.0649
shack,-0.0446,-0.0496,-0.0374,-0.0296,0.1267
skit,0.0161,-0.0016,-0.0297,-0.0039,0.0906
maximizes,0.0351,0.0132,-0.0343,0.0558,-0.063
chord,0.0171,-0.0432,-0.0096,-0.0203,-0.0497
grids,0.0078,0.0716,0.0122,-0.0183,0.0548
lifeblood,-0.0159,-0.1279,-0.087,0.0477,0.0117
doubters,-0.073,-0.1176,-0.0277,-0.0556,0.0138
adaptations,0.0019,-0.0626,0.0549,0.0152,0.0349
clogging,0.0023,-0.0571,0.022,0.0264,0.065
counterinsurgency,-0.0672,0.0858,-0.0171,-0.0334,0.0345
incite,-0.0247,0.0734,-0.0427,0.0363,0.0522
restate,0.0503,0.0266,-0.0507,0.0097,0.0347
blanketed,0.0148,0.0102,0.0151,0.0103,-0.0615
burglarized,-0.0136,-0.0377,-0.0092,0.0158,-0.0189
patriot,-0.1058,-0.0372,-0.0295,0.0571,-0.0067
encroachment,-0.0661,0.0102,-0.0114,-0.0265,-0.0386
beheading,-0.059,0.1105,0.0534,0.0511,-0.0024
veritable,-0.0383,-0.1155,-0.0497,0.0412,-0.0876
refiner,0.0306,0.0192,0.0647,-0.0157,-0.002
donut,-0.0007,0.0205,-0.0071,0.0323,0.0327
conceivably,-0.0623,-0.0425,0.0229,-0.0026,0.0385
wreath,0.0045,0.0298,0.0141,0.0203,-0.0737
spewed,0.0076,0.0011,0.0059,0.0349,0.0076
baptized,-0.0168,-0.2769,0.0314,0.0464,0.0286
entangled,-0.0005,0.006,-0.0551,0.0318,0.0342
cementing,-0.0611,-0.0883,0.0098,-0.078,-0.0508
freshwater,-0.0169,-0.0446,0.0462,0.0101,0.0035
testers,0.0342,-0.0141,0.0928,-0.009,0.0031
maroon,-0.0107,-0.0247,0.1001,0.0041,-0.1
rewriting,0.0187,-0.0931,-0.0102,0.0007,0.0399
fresher,-0.0439,-0.059,0.0712,0.0021,-0.0984
businesswoman,0.2857,0.0852,-0.0254,0.1037,-0.0344
incessant,-0.0387,-0.0281,-0.0366,-0.0349,0.0121
limitless,-0.0184,-0.0438,0.0038,-0.0146,-0.0542
abnormalities,0.0112,-0.0105,0.082,-0.0101,0.0801
resonance,0.0001,-0.0369,-0.0271,0.012,-0.0754
burly,-0.2135,0.0461,0.0821,-0.1162,-0.0633
solos,0.0318,-0.0878,-0.0053,-0.0583,-0.0429
unconscionable,0.0066,-0.0191,-0.0611,0.0512,0.0906
folklore,-0.0598,-0.0699,0.0201,0.0201,0.0111
advisable,-0.0273,0.0522,0.0565,0.0615,-0.019
skied,-0.041,-0.0377,0.0617,-0.0658,-0.0165
wracked,-0.01,-0.0754,-0.0638,-0.0156,0.1093
uniformly,0.0002,0.0009,0.0537,-0.0371,0.0602
compensating,-0.0217,-0.0135,0.0441,0.0063,0.0873
noose,-0.0327,0.1257,-0.0587,0.0274,0.0285
privy,-0.0294,0.016,0.0018,0.0408,-0.1252
herbal,0.0705,0.0039,0.0092,-0.02,-0.0463
lord,-0.0938,-0.0475,0.0171,0.0396,-0.0063
boomers,0.0552,-0.0343,-0.0014,0.0492,0.0207
flopped,-0.0309,-0.0659,-0.0013,-0.0244,0.0879
enlisting,-0.0714,-0.0368,-0.046,-0.0233,0.0589
equalize,-0.0373,-0.0392,0.0176,-0.0191,0.0067
inefficiencies,-0.0247,-0.0384,-0.0314,0.031,0.1083
speculations,-0.0219,0.0252,0.0136,-0.0558,-0.0132
rays,-0.0536,-0.0532,-0.0212,-0.0148,-0.0529
microprocessor,0.009,0.0215,0.0165,0.0286,0.0103
deft,-0.0638,-0.0607,-0.0379,-0.0751,-0.0871
optics,-0.04,-0.0002,0.0335,0.0411,-0.0285
unofficially,-0.0913,-0.0346,0.0227,0.0015,0.0077
evangelist,-0.0698,-0.1531,-0.0627,0.0587,0.0495
eyesight,0.0025,0.0498,0.0454,-0.0187,0.1509
ditches,-0.012,-0.0197,0.0508,-0.0007,0.0904
subside,-0.009,-0.0087,0.0562,-0.02,0.0354
recited,0.0262,0.053,-0.0104,-0.0254,0.0344
swirl,0.0099,0.0147,-0.041,0.0258,-0.0685
motels,0.0477,-0.0346,0.0159,0.0605,0.1117
genitals,-0.024,0.0914,-0.0022,-0.0137,0.0607
divestment,0.0518,-0.0669,0.0084,0.0361,0.0334
seventy,-0.0396,0.0117,0.011,-0.0162,0.0381
acrobatic,-0.0604,-0.0384,-0.0237,-0.0928,-0.1092
chills,0.068,-0.0411,-0.0132,0.0265,-0.006
convoluted,-0.0276,-0.0523,0.0198,0.0288,-0.0162
disarming,0.0414,0.0095,0.0011,-0.0021,0.0362
evict,0.0079,0.0595,-0.0107,0.0177,0.1294
upended,-0.0468,-0.1293,-0.029,-0.0367,0.0455
blocs,-0.019,0.0423,0.061,-0.014,0.0152
thug,-0.1959,0.0411,-0.0282,-0.0151,0.082
shoring,-0.0107,-0.0873,0.0278,-0.0064,0.0354
shingles,-0.0085,-0.0414,0.0423,0.0517,0.0348
receptor,-0.0037,0.0432,0.0631,-0.0092,-0.0146
abolishing,-0.0199,-0.0642,0.051,0.0848,0.0861
comb,-0.0255,0.0532,-0.0644,-0.0053,-0.013
obedience,0.0072,-0.0097,-0.0432,0.0303,0.0364
skirmishes,-0.0781,0.0108,-0.0263,0.0067,0.0019
paves,-0.0595,-0.0465,0.0474,-0.0085,0.0078
reverence,-0.101,-0.1027,-0.0409,0.0172,-0.1375
swims,0.0438,-0.0395,-0.0038,-0.0356,-0.0398
outpace,0.0085,-0.0552,0.0231,-0.002,-0.033
bipartisanship,0.0103,-0.0344,-0.0097,0.0555,-0.0087
handout,-0.0084,0.0289,0.0684,0.0378,0.1136
straps,0.0239,-0.0092,-0.0168,-0.0872,-0.0557
tripling,0.0087,0.0222,-0.0535,0.0475,0.0173
molybdenum,0.0401,-0.0409,0.0808,-0.0278,-0.0302
furry,0.0516,0.0346,0.0053,-0.023,-0.0607
incitement,-0.0354,0.1468,0.0085,0.0113,0.0528
robe,0.0127,0.1254,-0.0059,0.031,-0.0476
ballads,0.088,-0.0768,-0.0167,0.0456,0.0054
bubbling,0.0217,-0.0621,0.0046,0.022,-0.0804
newsstands,0.0531,0.0219,-0.0495,0.0176,0.0186
fab,0.1089,-0.0196,0.0537,0.0186,-0.0847
amplifier,-0.0403,0.0284,0.0102,0.0001,-0.0278
helper,-0.0307,-0.0038,0.0784,-0.0166,0.0773
courteous,-0.0687,0.0881,0.096,0.0001,-0.106
stinks,-0.0083,-0.0658,-0.0085,0.01,0.0783
pours,0.0208,-0.0361,-0.037,-0.0047,0.0065
lethargic,-0.0132,-0.0295,-0.0294,-0.0121,0.0838
scaffolding,-0.0169,-0.0434,0.0415,-0.0086,-0.0054
necessitated,-0.0185,-0.0124,-0.0502,-0.0064,-0.0109
unseeded,0.0424,0.0217,0.0683,-0.0378,-0.0124
yearbook,0.0704,-0.0113,-0.0093,-0.0089,-0.002
stalked,0.0251,0.0475,-0.002,-0.0301,-0.0063
uncontested,0.0011,0.0059,-0.003,-0.0141,0.0029
minimalist,0.0122,-0.0722,0.0756,-0.0039,-0.1551
rumbled,-0.0841,-0.035,-0.0094,-0.044,-0.0419
wicketkeeper,-0.0715,0.0358,0.0588,-0.0814,0.0245
thinning,-0.0324,-0.028,0.0458,-0.0299,0.0213
recite,-0.0017,0.0529,-0.0111,-0.0259,0.0494
travesty,-0.0266,-0.0506,-0.0228,-0.0039,0.0474
dissenting,-0.0247,-0.0464,0.0312,0.038,0.0172
negated,-0.0877,-0.0294,-0.0231,-0.0457,0.0363
enterprising,-0.0706,-0.046,-0.0711,-0.0026,0.0134
warms,0.0032,-0.0679,0.0116,-0.006,-0.0495
steepest,-0.0255,-0.037,0.0109,0.0482,-0.0355
rut,-0.031,-0.0855,-0.054,-0.0057,0.092
centrally,-0.052,-0.0041,0.0441,-0.009,-0.0103
trappings,-0.0387,-0.0619,0.0207,0.0258,-0.1743
irked,-0.0661,0.0168,0.0216,0.034,-0.0471
custodians,0.0003,-0.0503,0.049,0.0511,0.0085
discharges,0.0022,-0.0213,0.0108,0.034,0.0334
stingy,-0.0133,-0.0423,0.0041,0.0048,-0.0336
tampered,0.0039,-0.0571,-0.0177,-0.0175,0.0217
fervent,-0.0466,-0.1582,0.0124,0.0276,-0.0601
homestead,0.0154,-0.0986,-0.021,0.0838,0.0418
defections,-0.0702,-0.045,-0.0378,-0.0358,-0.0089
identifiable,0.0023,0.0117,0.0316,0.0555,-0.0469
rethinking,-0.0003,-0.0614,-0.0359,-0.0032,-0.0202
grandeur,-0.042,-0.081,0.0392,0.0212,-0.2002
downpour,-0.0122,-0.0499,-0.0173,-0.003,0.0408
thinker,-0.1216,-0.0665,-0.0408,0.0146,-0.0101
readied,-0.023,0.0122,-0.0027,-0.0069,-0.0752
demotion,-0.1117,-0.0872,0.0142,-0.0514,0.1114
lbw,-0.0595,0.0318,0.0649,-0.0489,0.0319
grocer,-0.0473,0.0896,0.0116,0.017,0.0603
sling,-0.0324,0.0043,0.0324,-0.0282,-0.0614
littering,-0.0066,0.0369,-0.0165,0.0357,0.0644
devolution,0.0002,-0.1012,0.0464,0.0099,0.0766
deflated,-0.0305,-0.0792,0.0074,0.0427,0.0296
