word,gender,eco,race
limelight,0.0165,-0.0637,-0.0239
stubborn,-0.0685,0.059,-0.0518
mankind,-0.0468,0.0118,-0.0384
darker,0.0279,-0.0407,-0.0469
roared,-0.0581,0.0689,-0.027
stagnant,-0.0483,0.1934,-0.0069
tame,-0.0622,0.0556,-0.0359
bookstore,0.1238,0.0086,-0.0383
articulate,0.0077,-0.0565,-0.0297
sitcom,0.068,0.0129,-0.0121
sketch,-0.0065,-0.0964,0.029
timeframe,-0.0993,-0.0805,0.0927
fur,0.1292,-0.0455,-0.0256
unilateral,-0.0249,0.0297,0.0742
princess,0.2079,-0.0721,-0.0365
unresolved,-0.0416,0.0844,0.0257
disgusting,-0.0283,0.0697,-0.0645
noteworthy,0.0179,-0.0091,-0.0154
horizontal,0.0341,-0.042,0.0424
offspring,0.0506,-0.0283,-0.0137
schoolchildren,0.0076,0.148,-0.0191
bln,0.0383,-0.0087,0.0652
tumultuous,0.0089,0.0987,-0.074
boon,0.0138,-0.0317,-0.0023
pale,0.0427,-0.0352,0.0631
disguise,-0.0145,0.0336,-0.0555
stockpiles,-0.0193,0.0227,0.0024
ruthless,-0.074,-0.0039,-0.0298
groundwater,0.0294,0.0362,0.0276
sleeves,-0.0153,-0.0434,-0.0049
hierarchy,-0.1001,-0.0298,0.0274
cue,-0.0144,0.0034,0.008
pervasive,0.0377,-0.0224,-0.0303
hardcore,-0.0515,-0.0211,0.0606
fest,-0.0344,-0.0103,-0.0071
uneven,0.0015,0.3098,-0.0814
strangled,0.1069,0.0103,0.0038
buffet,-0.0117,-0.0568,0.0178
fuss,-0.032,-0.0545,0.0431
avid,-0.0743,-0.0416,-0.0192
discontent,-0.0748,0.1516,-0.0132
undervalued,-0.0855,0.0136,0.046
gloomy,0.0006,0.1098,-0.0186
palm,-0.0619,-0.0581,-0.0648
philosophical,-0.082,-0.0842,-0.0344
demeanor,-0.0957,0.03,-0.0336
curtail,-0.0361,0.0779,0.0125
entice,-0.0499,-0.0832,-0.016
breathtaking,-0.0198,-0.0502,0.005
steak,-0.0549,-0.1135,0.0271
budgetary,0.0123,0.0676,0.0227
lapse,-0.0665,0.0994,-0.0062
illusion,0.0038,-0.045,-0.0161
quarantine,-0.0091,0.0646,-0.0141
peninsula,-0.0006,0.0387,0.0361
repression,0.039,0.1293,-0.0365
muddy,-0.0262,0.1516,0.0215
govt,-0.0513,0.0147,0.0532
reset,0.0311,0.0216,0.0646
vest,-0.0584,0.051,0.0091
cache,-0.0206,-0.0946,0.0575
doll,0.1004,0.0189,-0.0377
novice,-0.0451,-0.0674,0.0033
stigma,-0.0029,0.114,-0.1046
sideways,-0.0824,0.0603,-0.0139
disparity,0.0182,0.1312,-0.0101
blackout,0.0244,0.0531,-0.0094
defamation,-0.0464,0.003,-0.0335
skinny,-0.0095,-0.085,0.0067
duel,-0.0934,-0.0931,0.004
lamp,0.026,0.0158,-0.0277
formulation,0.0416,0.0229,0.066
heaviest,-0.0234,0.0471,0.0176
persecution,-0.0318,0.1017,-0.0009
funk,-0.0847,0.0266,-0.0805
downfall,-0.1203,0.0931,-0.0413
menace,-0.104,0.1061,-0.0547
contractual,-0.1059,0.0156,0.066
songwriter,0.0249,-0.0213,-0.0129
windy,-0.022,0.0877,0.0088
forgiven,-0.05,0.001,-0.0519
pesos,0.0275,0.0651,-0.0106
exacerbated,-0.0012,0.1195,0.0121
obscene,-0.0429,0.0057,-0.0143
disposition,-0.0089,-0.04,-0.0018
vibe,-0.0019,-0.0386,-0.0746
garlic,0.0031,-0.055,0.0167
patio,0.0373,-0.0625,0.0373
excerpts,-0.0074,-0.0414,0.0085
selectmen,0.0352,-0.0134,0.0321
entrepreneurship,0.0457,0.018,-0.0854
bash,-0.0181,-0.1081,-0.0333
terminology,-0.0629,-0.0023,-0.0054
foil,-0.0157,0.0093,0.0128
populist,-0.0801,-0.0348,-0.0207
stern,-0.0452,0.0292,0.0062
marina,-0.01,-0.0932,0.0351
unearned,0.0183,0.0102,-0.0302
therapist,0.0953,-0.03,-0.0163
shrank,0.0363,0.0988,0.0484
factual,0.0378,-0.035,0.0097
detrimental,-0.0132,0.1307,-0.0097
castle,-0.05,-0.1156,0.0882
spat,-0.0678,0.007,0.0002
disproportionate,0.0189,0.0269,0.014
agility,-0.0694,0.0138,-0.0314
tooth,-0.0363,-0.0534,-0.0164
pillars,-0.0213,-0.0289,-0.0023
forehand,0.0485,0.03,0.0111
battalion,-0.0771,0.0709,-0.0132
lunchtime,0.0084,-0.0315,0.0529
synonymous,-0.0282,-0.061,0.0007
hoax,-0.0267,-0.0693,-0.0056
dislike,-0.0826,-0.0411,0.0237
expulsion,-0.0612,0.0651,0.0015
abdomen,-0.039,0.0593,-0.0137
filibuster,0.0242,-0.0689,-0.0317
barracks,-0.0895,0.0932,0.037
idiot,-0.1854,0.0282,-0.0215
embroiled,-0.0231,-0.0716,-0.035
louder,-0.0679,-0.0386,0.0345
quipped,-0.1531,-0.0738,0.0008
disarmament,0.0161,0.1513,-0.0933
spacious,-0.0198,-0.1281,0.0604
barge,-0.0424,0.0005,0.0314
homage,-0.0439,-0.0235,-0.0787
carnage,-0.0455,0.0584,-0.0154
cough,-0.0483,0.0287,0.0049
shaft,-0.0502,0.0306,-0.0795
laced,0.0123,-0.0257,-0.0016
forehead,-0.0596,-0.0153,0.0099
persona,-0.0553,-0.065,-0.0773
rocker,0.0541,0.0419,0.0197
buffer,-0.0431,-0.0923,0.0503
disperse,-0.03,0.0376,-0.0168
puppet,-0.0461,0.0564,-0.065
dusty,0.0132,0.1248,-0.0231
oncology,0.0968,0.0034,-0.0014
dreadful,-0.0587,0.2764,-0.0694
gown,0.1817,0.0113,-0.0242
paramount,-0.0297,0.0244,-0.0228
disgrace,-0.1131,0.1299,-0.0597
jihad,-0.0998,-0.0172,0.0382
underage,0.0236,0.0269,-0.011
freezer,0.0635,0.0098,0.0228
inefficient,-0.0691,0.2005,0.0088
token,-0.0335,-0.0478,0.013
dough,-0.0279,-0.0935,0.0017
gainers,-0.0403,-0.0081,0.0518
ominous,-0.0654,0.1005,-0.0495
breakup,0.0679,-0.0051,0.033
grin,-0.1208,0.0033,-0.0148
mayhem,-0.081,0.047,-0.0661
algae,-0.0548,-0.0432,0.0337
bitten,-0.0037,-0.0423,-0.0675
servicemen,0.0606,0.0262,-0.0054
stray,-0.011,0.0984,-0.0454
sticky,-0.0394,-0.0388,0.0421
dwelling,-0.0378,0.03,-0.0421
conducive,-0.0529,0.1112,-0.0242
fond,-0.0586,-0.1284,0.0037
showroom,0.0301,-0.0609,0.0255
sizeable,-0.0584,-0.0581,-0.001
nonpartisan,0.0513,-0.0722,0.01
scenery,-0.0661,-0.0308,-0.0159
disarm,-0.0697,0.0961,-0.0541
mesh,-0.0304,-0.0137,0.0294
geological,-0.0192,-0.066,-0.0068
takeoff,-0.0317,-0.025,-0.0364
dont,-0.0905,0.0534,-0.0229
westbound,0.026,-0.0054,0.024
dome,-0.0702,-0.0867,0.0262
annexation,0.023,-0.0345,-0.0041
syndicated,0.0174,-0.0085,0.0257
com,0.0364,-0.0082,0.003
salon,0.2264,-0.1085,-0.0535
cereal,-0.0089,0.0937,-0.059
consulate,-0.0035,-0.025,-0.0125
bassist,-0.0326,-0.0313,0.0278
councilman,-0.0592,-0.0558,-0.0762
forgery,0.0533,-0.0732,-0.0051
glow,0.0403,-0.0546,0.0013
fliers,0.0083,0.0236,-0.0146
marvelous,-0.0678,0.04,-0.0272
computerized,0.0536,0.0739,-0.0297
constrained,0.0373,-0.027,0.0558
millionaire,-0.0859,-0.3052,-0.0224
instincts,-0.1417,-0.0149,-0.0486
standstill,-0.0316,0.0907,0.0268
thereof,0.0577,0.1028,-0.0429
shortest,-0.0659,0.0138,0.0334
booster,-0.0411,-0.0039,-0.0566
repertoire,-0.0301,-0.0124,-0.0088
pullout,-0.0525,0.0339,0.0352
mammoth,-0.1087,0.0039,0.0002
multilateral,-0.0025,0.0584,-0.0431
fetus,0.1359,0.0621,-0.04
playwright,0.0632,-0.004,-0.0566
apparatus,-0.0135,0.0881,0.0012
soften,-0.0001,0.015,0.0228
blistering,-0.0485,0.1326,-0.0059
espionage,-0.0297,-0.0846,0.0357
voyage,0.0603,-0.0075,-0.016
landfall,0.0184,-0.0209,0.026
eastbound,0.0225,-0.0119,0.0293
gigantic,-0.0382,-0.1148,0.0066
plc,-0.0073,-0.035,0.0271
questionnaire,0.0744,0.0418,0.0343
autobiography,-0.0601,0.1109,-0.0642
shaved,-0.0153,0.0737,0.0217
pertinent,-0.0082,-0.022,-0.0153
faltering,-0.0404,0.2389,-0.0269
methane,0.0055,-0.0247,0.0544
meager,-0.0267,0.2498,-0.0076
panicked,-0.0119,0.063,0.0293
fork,-0.0625,-0.0495,0.0006
sickened,0.0108,0.0972,-0.0271
rewrite,-0.0441,-0.0115,-0.0142
bondholders,-0.0058,-0.0192,0.0264
horrendous,-0.0471,0.2691,-0.0481
upheaval,-0.0192,0.099,-0.0777
greedy,-0.1313,-0.1753,-0.0478
clinging,0.0271,0.0488,0.0319
spiraling,-0.0372,0.1014,-0.0432
stereotypes,0.0675,-0.0106,-0.0951
medieval,0.0065,-0.0565,0.0841
preaching,-0.1433,0.0608,-0.026
kinda,-0.0306,0.0169,-0.0271
eur,-0.0052,0.0082,0.113
trickle,-0.0506,0.0129,-0.0102
spice,0.0296,-0.038,-0.0402
racetrack,-0.0429,-0.0534,-0.0016
clientele,0.0599,-0.1843,-0.0251
popcorn,-0.0428,-0.0057,-0.0193
smugglers,-0.0033,0.0139,0.0039
rub,-0.0489,-0.0299,0.0216
herbs,0.0662,-0.0231,-0.0278
pilgrimage,-0.0573,0.0127,-0.0284
torque,-0.0593,-0.0505,0.0022
allergies,0.0455,0.0412,0.017
energized,-0.0394,-0.0255,-0.0084
dysfunctional,-0.0163,0.1278,-0.0222
downstairs,-0.0082,-0.0214,0.0677
pristine,-0.0308,-0.028,0.0547
posture,0.0325,0.0478,-0.0522
respite,-0.0088,0.0562,0.0357
rejoin,-0.155,0.041,-0.0208
petty,-0.0708,0.0099,-0.0696
worrisome,-0.0103,0.1217,-0.0692
cruiser,-0.0492,-0.0543,0.061
hormones,0.0857,-0.026,0.0226
jealous,0.0222,-0.1308,-0.0032
downplayed,-0.0633,0.0058,-0.0148
inflows,0.0144,-0.046,-0.021
furnishings,0.1008,-0.0257,-0.0005
foresee,-0.1093,-0.0439,0.0073
imbalance,-0.0042,0.0803,-0.0153
troublesome,-0.075,0.1811,-0.0356
podcast,-0.0518,-0.0488,0.0291
drunken,-0.0226,-0.0183,0.0258
invalid,0.0082,0.109,0.0542
gentlemen,-0.0866,-0.1652,-0.0184
flank,-0.1164,-0.0034,0.0415
courtyard,0.0215,-0.0112,0.0323
bacon,-0.0341,-0.1099,0.0763
facial,0.0159,-0.0758,0.0113
divine,0.0177,0.0168,-0.0377
comrades,-0.1354,0.0743,0.0034
stroll,-0.0008,-0.0769,-0.0434
flare,-0.0648,0.0185,0.0069
stalking,0.0177,-0.0601,-0.0213
standalone,0.0266,-0.0361,0.0276
underestimated,-0.0589,0.066,0.0222
regeneration,-0.0057,0.0664,-0.0202
centimeters,0.0309,0.0489,0.0364
roundup,-0.0205,-0.0729,0.0437
divisional,-0.0353,0.025,0.0714
advent,-0.0171,-0.0418,0.0641
graft,-0.0663,0.0615,-0.026
flattened,-0.0707,0.115,-0.0063
frontline,-0.1062,0.1074,0.011
incapable,-0.0489,0.1599,-0.007
hog,-0.0274,0.0716,0.0191
homegrown,-0.0885,-0.0521,0.0435
astounding,-0.0286,0.0698,-0.062
intricate,-0.0252,-0.0648,-0.022
novelty,0.0197,-0.0239,0.0221
classy,-0.0352,-0.0733,-0.0238
stickers,-0.0212,0.041,0.0173
phony,-0.0395,-0.0485,-0.0058
diners,0.0117,-0.0416,-0.0003
unmarked,-0.1142,0.1128,-0.0089
stepfather,-0.0771,0.0526,-0.007
pricey,0.0369,-0.1243,0.0327
cyclone,0.0219,0.1209,-0.0349
mpg,0.0002,-0.0447,0.0414
nabbed,-0.0386,-0.0235,0.0136
froze,-0.0509,0.0733,0.0536
multiplayer,-0.0267,-0.0491,0.0528
premiership,-0.0827,0.0074,0.0094
bustling,0.0262,-0.0066,-0.0553
unfounded,-0.0291,0.0206,0.0453
referenced,-0.005,-0.0371,0.0305
notwithstanding,0.0045,0.0499,0.0306
equitable,-0.0086,-0.0183,-0.0174
floodwaters,0.0288,0.1459,0.0078
loophole,-0.0521,-0.0769,0.0124
wagon,-0.0724,-0.0565,0.0972
inbox,0.0078,0.0031,0.0462
stripes,-0.0593,-0.1378,0.0513
digest,-0.0022,-0.087,0.0258
utmost,-0.0942,0.027,0.0173
handcuffs,-0.057,-0.0319,0.0529
obsolete,-0.0155,0.0756,0.0564
monks,-0.005,0.0944,0.0192
poignant,0.0484,0.0683,-0.0978
spit,-0.083,0.046,-0.0102
covert,0.0193,0.0101,-0.0326
monsoon,-0.0182,0.1647,0.0009
paparazzi,0.0785,-0.0518,-0.0057
solicitor,0.0054,-0.0453,-0.0185
afloat,-0.006,-0.009,0.0084
username,0.0317,0.0379,-0.0399
nitrogen,-0.0154,-0.0237,-0.0089
budding,-0.0339,-0.0567,-0.0524
starved,-0.0081,0.1465,-0.0197
grappling,-0.013,0.0856,-0.0481
slippery,-0.0785,0.0743,0.0139
enclosed,0.0025,0.012,0.0408
groundout,-0.0022,-0.0242,0.0021
sermon,-0.067,0.0301,-0.0471
nanotechnology,0.0052,-0.0154,0.0101
stewards,-0.0702,-0.057,0.0212
prioritize,-0.0019,0.0054,0.0101
rife,0.0242,0.0652,-0.0646
caffeine,0.0589,-0.1006,0.0156
masterpiece,-0.0884,-0.0046,0.0312
sniper,-0.0963,0.0038,-0.028
brochure,0.0556,-0.0654,0.0811
distraught,0.0303,0.0865,-0.0432
outrebounded,0.0591,0.0035,-0.0203
chic,0.1562,-0.0923,0.0021
wolf,-0.0023,0.0242,0.0275
monies,-0.0058,-0.0444,-0.0719
havoc,-0.0461,0.1641,-0.0007
linear,0.014,-0.0805,0.0305
mural,-0.0075,0.0001,-0.0438
jitters,0.0129,0.0749,0.0004
sharper,-0.1052,-0.0144,0.0234
ranchers,0.015,0.0166,0.0155
outpatient,-0.001,0.1138,-0.0198
orphans,0.0495,0.2215,-0.1311
lamb,0.0567,0.0497,0.0102
lineman,-0.1484,0.0528,-0.0077
cognitive,0.0072,0.0473,0.0385
nonstop,0.0406,0.0252,0.0215
woo,0.0427,-0.0485,-0.0145
punter,-0.1222,-0.0082,0.0061
tangled,-0.0385,-0.0317,-0.0076
autonomous,0.0137,-0.0123,0.0741
dampen,0.0235,0.0434,0.0116
ribbon,0.0854,-0.0443,-0.0124
meditation,0.0321,-0.01,-0.0346
charred,0.0283,0.0937,-0.0406
windshield,-0.0149,-0.0003,0.0024
skaters,0.0697,0.0301,-0.0062
clinicians,0.018,0.0282,0.0259
revitalize,-0.0327,0.0904,-0.0722
attic,-0.0024,0.0307,-0.0154
intra,-0.0282,-0.0086,0.0247
velocity,-0.1196,-0.0164,0.0176
incarcerated,-0.0336,0.1372,-0.0208
ire,-0.0777,0.0211,-0.0125
nostalgia,-0.007,-0.0236,-0.0088
cane,-0.0503,0.1258,-0.0423
cherished,0.0185,-0.0709,0.0074
hypocrisy,-0.0148,-0.0494,-0.0271
benign,-0.0383,-0.001,0.0083
inventor,-0.0796,-0.077,0.0662
shoved,-0.0897,0.0725,0.0539
pier,0.0113,0.0012,0.0177
peril,-0.0291,0.0666,-0.036
gases,-0.0391,-0.0188,0.0218
fanfare,-0.0573,0.0472,0.0466
silk,0.0783,-0.087,0.0111
manifesto,-0.0275,0.0335,0.0371
resale,0.0673,0.0052,0.0033
countdown,-0.0015,-0.0125,0.026
infectious,-0.0314,0.0166,-0.0206
wool,0.0244,-0.0247,0.0289
destabilize,-0.0688,0.0706,-0.0597
trackback,0.0371,0.0986,0.0203
adrift,-0.0194,0.1179,0.0086
eternal,-0.0422,0.0064,-0.0161
whichever,-0.1201,-0.0433,0.0388
preparedness,-0.0152,0.1533,-0.0278
ventilation,0.0144,0.1257,0.0287
scent,0.0662,-0.0905,-0.0206
bushel,-0.0443,0.0996,0.0415
dotted,-0.0134,-0.0301,0.0112
birthplace,-0.0814,-0.032,-0.0359
payback,-0.0909,-0.0766,0.0028
monarchy,0.0219,-0.0486,0.0016
banana,-0.0379,0.0881,-0.0379
lofty,-0.0345,0.0488,-0.0065
attrition,-0.0523,0.0607,0.0201
flop,-0.0962,0.1175,0.0029
climax,-0.0364,-0.0343,0.014
burger,-0.0512,-0.0776,0.0159
synagogue,0.004,-0.0276,0.0098
huddled,-0.0189,0.1255,0.0258
sporadic,-0.0163,0.2371,-0.0274
unthinkable,-0.0383,0.0567,-0.0039
distorted,0.0113,0.1185,-0.0195
gruesome,0.0234,0.026,-0.0766
imposition,-0.0465,0.0148,0.0293
eradicate,0.004,0.1228,-0.0569
stove,0.0041,0.0408,0.0292
precarious,-0.027,0.1658,-0.0312
crammed,0.0255,0.0466,0.0541
spontaneous,0.0546,0.0196,-0.0047
stewardship,-0.1555,-0.0013,-0.0024
parishioners,-0.0105,0.0921,-0.0246
sperm,0.0153,-0.0501,0.0516
bunt,-0.0055,-0.0224,-0.001
saturated,0.0816,-0.0931,0.0035
reprinted,0.0095,0.0433,0.0081
stumps,-0.0766,0.009,-0.0182
vinyl,0.0438,-0.0277,0.0325
attire,0.0544,0.0655,-0.0395
chopped,-0.0293,0.0362,-0.0193
fruition,-0.0402,-0.0749,0.0318
microwave,0.0752,0.0388,0.0279
con,-0.0509,-0.0839,0.0326
optimum,-0.0453,0.0492,0.0518
retro,0.0223,-0.0069,0.0289
nurture,-0.0098,-0.0413,-0.0721
geothermal,-0.002,-0.0414,-0.0088
unsolicited,-0.0412,0.029,0.0215
blizzard,0.0478,0.0892,0.0542
violin,0.0849,-0.0062,0.0057
vampire,0.0828,-0.0676,-0.0129
cinematic,0.013,-0.0641,-0.0053
delinquent,0.0385,0.0288,-0.0366
internship,0.0634,0.0433,-0.0377
unaudited,0.0936,0.0729,-0.0192
entourage,-0.1378,-0.0465,-0.0353
schizophrenia,-0.0088,0.0713,0.0205
squash,0.0192,-0.0606,0.0457
disrespect,-0.1444,0.1067,-0.0425
indulge,0.0161,-0.114,0.0098
inferior,-0.07,0.221,0.0769
orphanage,0.0143,0.2344,-0.0917
overlap,-0.0416,-0.0029,0.0968
relinquish,-0.0615,-0.0261,0.0076
tallest,-0.0498,-0.0807,-0.0026
defensemen,-0.059,-0.0221,0.0017
hurled,-0.0352,0.0288,0.0482
heralded,-0.0393,0.0363,0.047
testosterone,-0.0317,-0.072,0.0175
firepower,-0.1276,0.0161,0.0098
hallmark,-0.0065,-0.0649,0.0005
blatant,-0.0403,0.0163,-0.0575
extinguished,0.0007,0.0045,0.0429
carmaker,-0.0147,0.0151,0.0174
plethora,-0.0105,-0.0135,0.0147
biblical,-0.0173,0.0201,-0.0448
vocalist,0.1267,0.0046,0.0041
murky,-0.036,0.0971,-0.0527
camaraderie,-0.0352,-0.0206,-0.01
tug,-0.0292,-0.0726,0.0319
chatter,-0.0247,-0.0591,-0.0004
impunity,-0.0223,0.1029,-0.0613
unharmed,-0.0296,-0.0041,0.0537
incompetent,-0.1122,0.1406,-0.0266
vocational,-0.0097,0.1448,0.0129
reckons,-0.0348,-0.0337,0.0254
saddled,-0.0129,0.0782,-0.0077
outpouring,0.0101,0.0244,-0.089
refurbished,0.0017,0.0378,-0.0154
outpost,-0.0082,0.0485,0.0163
accrued,-0.0314,-0.0124,0.0043
snag,-0.0076,0.0139,0.0605
climbers,-0.0105,-0.0166,0.0807
fountain,0.0114,-0.0625,-0.0409
ashore,-0.0025,-0.0542,0.0544
mastermind,-0.1675,-0.0561,0.001
eclectic,0.0394,-0.1059,-0.0382
cocoa,0.0338,0.0208,-0.0879
assailants,-0.0428,0.0024,0.0058
firmer,-0.0279,0.0013,0.0118
goodies,0.0126,-0.0975,0.0243
kiosks,0.0168,0.0511,-0.0345
scant,-0.0136,0.1613,0.0413
tin,-0.0292,0.031,0.0011
midway,-0.0276,0.0194,0.0013
yardage,-0.0888,0.0061,-0.0617
telescope,-0.0063,-0.0099,0.0062
onshore,0.0115,-0.0712,0.0526
scars,0.0107,0.0836,-0.0289
swipe,-0.0645,-0.0387,-0.0394
playmaker,-0.2081,0.1039,-0.0478
oversized,-0.0209,-0.0117,0.0039
regimen,-0.0271,0.0387,-0.042
shuttered,0.0369,0.1412,-0.0428
cadets,-0.0188,0.104,0.0022
don,-0.0792,-0.0015,-0.0128
sorrow,0.0234,0.0276,-0.0924
usher,-0.032,0.0246,-0.0145
vegetarian,0.0665,-0.0177,-0.0004
exert,-0.0682,-0.0235,0.0252
dialysis,0.055,0.0761,0.0393
fiasco,-0.0779,0.1152,-0.0046
pointless,-0.0686,0.0742,0.0052
assay,0.0132,0.0045,-0.0426
etiquette,0.0962,0.0138,-0.0474
rebuffed,-0.0533,-0.0056,0.0052
peripheral,-0.0689,-0.0119,0.0627
carriage,0.0826,-0.0587,0.0853
viewpoint,-0.0574,-0.0428,0.0097
smacked,0.021,0.0698,0.042
casket,-0.0556,0.0071,-0.032
brilliance,-0.1513,0.0542,-0.0261
penchant,-0.0471,-0.0093,-0.0884
reprieve,-0.0687,0.0367,0.0086
cathedral,-0.0536,0.0132,0.0438
entrusted,-0.091,-0.0034,-0.0376
romp,0.0099,-0.0512,-0.0322
wow,0.0309,-0.0132,0.0061
bulletin,-0.0463,0.0904,0.0345
dissatisfaction,-0.0336,0.1995,0.0293
skyrocketing,0.0252,0.0513,-0.005
lax,-0.0186,0.1414,-0.0193
bloom,0.0851,-0.082,0.0144
pedigree,-0.1304,-0.0767,0.03
superhero,-0.0664,-0.0208,-0.0055
itinerary,-0.0179,-0.0769,-0.0055
kin,-0.0657,-0.1261,0.0004
unstoppable,-0.0762,0.0595,0.0048
reuse,-0.0063,-0.0094,-0.0186
eluded,-0.0976,0.0405,0.0198
pretax,0.0185,-0.0001,0.0036
namesake,-0.0764,-0.0182,-0.0753
halves,-0.0257,-0.0452,0.0274
bodyguards,-0.1034,-0.0769,0.0043
bulbs,0.0598,0.0457,-0.0253
preacher,-0.0939,0.0355,-0.088
racket,0.0181,0.0089,0.0188
skeleton,0.0584,-0.0087,-0.0299
radioactive,-0.015,0.0067,0.0069
worthless,-0.0301,0.0653,0.0594
pharmacists,0.0546,0.0385,-0.0088
agitation,0.0101,0.0934,0.0176
whiskey,-0.0786,-0.1063,0.0086
lowly,-0.0839,0.1087,-0.0135
exodus,-0.0838,0.0739,-0.0088
sturdy,-0.0417,0.0031,0.0576
residual,-0.0202,0.0004,0.0422
cardboard,-0.0069,0.0397,0.0437
outlawed,-0.0429,0.0433,0.0243
outplayed,-0.0756,0.0779,0.0198
knack,-0.0876,0.0001,-0.0681
invoked,-0.0765,-0.0297,0.0407
suitcase,0.0141,0.0113,0.0116
homebuyers,0.0659,-0.0985,-0.001
expo,0.0422,-0.0424,-0.0377
signage,0.015,0.0366,-0.0035
unheard,0.0149,0.0659,-0.0093
bleachers,-0.0202,0.1025,0.0015
booze,0.0042,-0.0371,0.0342
downright,-0.009,0.0758,-0.0119
vitamins,0.0554,-0.0587,-0.0508
treacherous,-0.032,0.1184,0.0001
surfers,0.0298,-0.0613,0.0558
stardom,-0.0155,-0.0006,-0.0371
irrespective,-0.0474,0.0231,0.0333
theoretical,0.0081,-0.0616,0.0995
hose,-0.043,-0.0676,0.0087
dismay,0.0054,0.136,-0.0089
goats,0.0265,0.0393,0.0003
tan,0.0438,-0.1703,0.0453
tacked,0.0191,-0.0289,0.0281
outweigh,-0.0189,-0.0083,0.044
bandwagon,-0.0944,-0.1172,0.0617
flashy,-0.1203,-0.0867,0.0005
dashboard,0.02,-0.0574,0.0689
bravery,-0.0218,0.0894,-0.0504
intrusion,0.0505,-0.0327,0.0056
tutoring,-0.004,0.1135,-0.0684
immoral,0.0104,0.0343,-0.0867
sect,-0.0253,0.0081,-0.0375
stoked,-0.0492,-0.0307,0.0067
greener,-0.0157,-0.0513,0.0379
introductory,-0.0506,0.0142,0.0115
forearm,-0.1191,0.0937,-0.0222
ultrasound,0.1104,0.081,-0.0298
undercut,-0.0243,0.0881,0.0404
disconnected,0.0855,0.0384,0.0013
yearlong,0.0625,0.005,-0.0354
redistricting,0.0414,-0.0366,0.0317
heartland,-0.0235,0.0079,0.0209
oval,0.0183,0.0161,-0.0142
wealthiest,-0.0364,-0.3365,-0.0731
creepy,0.0371,-0.0286,-0.0263
vodka,0.0232,-0.074,0.0367
swamped,0.0223,0.0145,0.0453
vomiting,0.0045,0.0744,0.0265
libel,-0.0095,-0.1138,0.0223
communism,-0.0555,0.0243,0.0492
eclipsed,0.0133,0.0169,-0.0243
apt,-0.0277,-0.0048,-0.0714
onwards,-0.053,-0.0156,0.1032
trespassing,-0.0516,0.0061,0.0389
slider,-0.0893,-0.0213,0.0228
barometer,-0.0443,0.1617,-0.0436
shovel,-0.1233,0.0078,-0.0304
metaphor,-0.0297,-0.019,-0.0668
commonplace,0.0412,-0.0087,0.0107
gusts,0.0112,0.0285,-0.0085
dusk,0.0048,-0.0157,-0.0122
toxins,0.0653,-0.0106,0.0575
embryos,0.0798,-0.0144,0.0291
swirling,-0.026,0.0449,-0.0032
unsecured,0.0181,0.052,0.0758
regroup,-0.0742,0.069,-0.021
jack,-0.1447,0.0052,-0.0008
leash,-0.0609,-0.0594,-0.0255
template,-0.0124,-0.0719,0.0153
unforgettable,-0.0254,0.006,-0.0371
programmers,0.0125,-0.0663,0.0639
headway,-0.0271,0.0507,0.0602
tarnished,-0.0754,0.1446,-0.0284
cramped,0.01,0.1807,0.0502
emphatic,-0.0448,0.0574,-0.0066
onions,-0.0144,0.0198,0.0695
tycoon,-0.0496,-0.1995,-0.0302
gulf,-0.0466,-0.0257,0.0661
unaffected,0.0595,0.0517,0.0768
mattress,0.0413,0.0062,0.0167
stipulated,-0.0258,0.0097,0.0545
bilingual,0.1055,0.0317,0.0288
debilitating,-0.0038,0.1507,-0.026
abolish,-0.0215,-0.0282,0.0444
winery,0.0228,-0.1029,0.0469
lousy,-0.0887,0.2172,-0.0051
offside,-0.1088,0.0666,0.0194
childcare,0.1617,0.0801,0.0288
tomb,-0.0628,-0.007,-0.0344
calcium,0.0605,-0.048,0.0131
academia,0.0602,-0.0528,0.0366
snowstorm,0.067,0.058,0.0029
cowboy,-0.0892,-0.0565,-0.0233
captors,-0.0464,0.0205,0.0127
coherent,-0.0061,-0.0021,0.0542
novelist,0.0545,-0.0362,-0.0431
cheerleaders,0.0691,-0.0447,0.0193
maid,0.179,-0.0616,-0.0436
macro,0.0701,0.0088,0.0567
giveaway,-0.0611,-0.0193,-0.0164
grit,-0.0538,0.1363,-0.0427
eviction,0.1226,0.111,-0.0237
roadblocks,-0.0108,0.1012,-0.0095
sinister,-0.0243,-0.0484,-0.0631
scrutinized,-0.0022,0.027,-0.0085
mailbox,0.0401,-0.0216,0.0578
debit,-0.01,-0.0282,0.0025
complacent,-0.1021,-0.0208,0.006
allegiance,-0.1209,-0.0011,-0.0438
capitalist,0.0131,-0.0816,0.0141
firewall,0.0312,-0.1038,0.0112
rust,-0.1241,0.0977,0.0116
accomplice,-0.0881,0.0142,-0.0378
missionary,0.0264,0.122,-0.0845
rabbit,-0.0154,0.0285,-0.0135
segregation,0.0358,0.0569,-0.0242
proficient,-0.0483,0.0921,0.0037
humility,-0.147,0.0278,-0.0987
chaplain,-0.0977,0.0579,-0.0159
invariably,-0.0838,0.0256,0.0301
ploy,-0.0592,0.0385,-0.04
avenge,-0.0514,0.0266,-0.045
archdiocese,-0.0037,0.0561,-0.0044
